npar,Sum Sq,Mean Sq,F value,variavel
3,1399.5997676416612,466.5332558805537,9.505140952593923,altura_dossel
3,322904.55385842593,107634.85128614197,11.854351848360592,agbd
3,53.817089874571025,17.939029958190343,10.165843201579593,pai
3,9282.891786899472,3094.297262299824,6.898711456242746,cover
3,1.8988775440160002,0.6329591813386667,7.110758905953334,fhd_normal
