variavel,comparacao,comparacao_en,ajuste,r_median,prop_sig,scenario,r_base,prop_sig_base,delta_r,delta_prop_sig
agbd,FED - FOM,SDF–MOF,Bonferroni,0.41995192786701874,0.886,S_sens099,0.37033723321213174,0.9425,0.04961469465488699,-0.056499999999999995
agbd,FED - FOM,SDF–MOF,FDR,0.41995192786701874,0.958,S_sens099,0.37033723321213174,0.987,0.04961469465488699,-0.029000000000000026
agbd,FES - FOD,SSdF–DOF,Bonferroni,0.34886142755874117,0.698,S_sens099,0.41270166394012103,0.953,-0.06384023638137987,-0.255
agbd,FES - FOD,SSdF–DOF,FDR,0.34886142755874117,0.824,S_sens099,0.41270166394012103,0.982,-0.06384023638137987,-0.15800000000000003
agbd,FES - FOM,SSdF–MOF,Bonferroni,0.06880173873536866,0,S_sens099,0.06874954340341091,0.013,5.219533195774395e-5,-0.013
agbd,FES - FOM,SSdF–MOF,FDR,0.06880173873536866,0.01,S_sens099,0.06874954340341091,0.05,5.219533195774395e-5,-0.04
agbd,FOD - FOM,DOF–MOF,Bonferroni,0.380019909437474,0.82,S_sens099,0.36055607824965663,0.8885,0.01946383118781736,-0.0685
agbd,FOD - FOM,DOF–MOF,FDR,0.380019909437474,0.926,S_sens099,0.36055607824965663,0.9635,0.01946383118781736,-0.03749999999999998
altura_dossel,FED - FES,SDF–SSdF,Bonferroni,0.4022793861841244,0.858,S_sens099,0.48041868122876474,0.9965,-0.07813929504464034,-0.13850000000000007
altura_dossel,FED - FES,SDF–SSdF,FDR,0.4022793861841244,0.936,S_sens099,0.48041868122876474,0.9985,-0.07813929504464034,-0.0625
altura_dossel,FED - FOD,SDF–DOF,Bonferroni,0.07810880191590407,0.006,S_sens099,0.1203461123801075,0.079,-0.04223731046420344,-0.073
altura_dossel,FED - FOD,SDF–DOF,FDR,0.07810880191590407,0.032,S_sens099,0.1203461123801075,0.211,-0.04223731046420344,-0.179
altura_dossel,FED - FOM,SDF–MOF,Bonferroni,0.39445849903642116,0.856,S_sens099,0.3828061108861761,0.951,0.011652388150245052,-0.09499999999999997
altura_dossel,FED - FOM,SDF–MOF,FDR,0.39445849903642116,0.938,S_sens099,0.3828061108861761,0.9885,0.011652388150245052,-0.0505000000000001
altura_dossel,FES - FOD,SSdF–DOF,Bonferroni,0.36369912229254514,0.722,S_sens099,0.3642756029796569,0.884,-5.764806871117467e-4,-0.16200000000000003
altura_dossel,FES - FOD,SSdF–DOF,FDR,0.36369912229254514,0.836,S_sens099,0.3642756029796569,0.95,-5.764806871117467e-4,-0.11399999999999999
altura_dossel,FES - FOM,SSdF–MOF,Bonferroni,0.0685305423151091,0.004,S_sens099,0.10036847401312013,0.0345,-0.031837931698011024,-0.030500000000000003
altura_dossel,FES - FOM,SSdF–MOF,FDR,0.0685305423151091,0.018,S_sens099,0.10036847401312013,0.1285,-0.031837931698011024,-0.1105
altura_dossel,FOD - FOM,DOF–MOF,Bonferroni,0.3589735657117439,0.738,S_sens099,0.26611181635441605,0.5705,0.09286174935732783,0.16749999999999998
altura_dossel,FOD - FOM,DOF–MOF,FDR,0.3589735657117439,0.864,S_sens099,0.26611181635441605,0.7695,0.09286174935732783,0.09450000000000003
cover,FED - FES,SDF–SSdF,Bonferroni,0.16377133023176932,0.086,S_sens099,0.06454768387932068,0.007,0.09922364635244864,0.07899999999999999
cover,FED - FES,SDF–SSdF,FDR,0.16377133023176932,0.184,S_sens099,0.06454768387932068,0.0265,0.09922364635244864,0.1575
cover,FED - FOD,SDF–DOF,Bonferroni,0.19142509610915448,0.17,S_sens099,0.3374102638950317,0.858,-0.14598516778587722,-0.688
cover,FED - FOD,SDF–DOF,FDR,0.19142509610915448,0.278,S_sens099,0.3374102638950317,0.9245,-0.14598516778587722,-0.6465
cover,FED - FOM,SDF–MOF,Bonferroni,0.1258643499551969,0.046,S_sens099,0.05510971467877704,0.002,0.07075463527641987,0.044
cover,FED - FOM,SDF–MOF,FDR,0.1258643499551969,0.116,S_sens099,0.05510971467877704,0.0125,0.07075463527641987,0.10350000000000001
cover,FES - FOD,SSdF–DOF,Bonferroni,0.35897921212215933,0.714,S_sens099,0.36000512408941904,0.8545,-0.0010259119672597072,-0.14050000000000007
cover,FES - FOD,SSdF–DOF,FDR,0.35897921212215933,0.764,S_sens099,0.36000512408941904,0.9135,-0.0010259119672597072,-0.14949999999999997
cover,FES - FOM,SSdF–MOF,Bonferroni,0.07824295941285393,0.006,S_sens099,0.06537382049126629,0.01,0.012869138921587642,-0.004
cover,FES - FOM,SSdF–MOF,FDR,0.07824295941285393,0.02,S_sens099,0.06537382049126629,0.035,0.012869138921587642,-0.015000000000000003
cover,FOD - FOM,DOF–MOF,Bonferroni,0.316073186474782,0.568,S_sens099,0.34746712205711616,0.853,-0.031393935582334165,-0.28500000000000003
cover,FOD - FOM,DOF–MOF,FDR,0.316073186474782,0.664,S_sens099,0.34746712205711616,0.9155,-0.031393935582334165,-0.25149999999999995
fhd_normal,FED - FES,SDF–SSdF,Bonferroni,0.4043039591321014,0.864,S_sens099,0.4651951274883024,0.9925,-0.06089116835620101,-0.12850000000000006
fhd_normal,FED - FES,SDF–SSdF,FDR,0.4043039591321014,0.95,S_sens099,0.4651951274883024,0.9965,-0.06089116835620101,-0.0465000000000001
fhd_normal,FED - FOD,SDF–DOF,Bonferroni,0.0785149770424128,0.002,S_sens099,0.09623569887374943,0.0485,-0.017720721831336633,-0.0465
fhd_normal,FED - FOD,SDF–DOF,FDR,0.0785149770424128,0.028,S_sens099,0.09623569887374943,0.14,-0.017720721831336633,-0.11200000000000002
fhd_normal,FED - FOM,SDF–MOF,Bonferroni,0.3452142171894125,0.68,S_sens099,0.3624153093992066,0.926,-0.0172010922097941,-0.246
fhd_normal,FED - FOM,SDF–MOF,FDR,0.3452142171894125,0.836,S_sens099,0.3624153093992066,0.978,-0.0172010922097941,-0.14200000000000002
fhd_normal,FES - FOD,SSdF–DOF,Bonferroni,0.40039294737009246,0.816,S_sens099,0.3753672967455416,0.9025,0.025025650624550866,-0.08650000000000002
fhd_normal,FES - FOD,SSdF–DOF,FDR,0.40039294737009246,0.888,S_sens099,0.3753672967455416,0.9555,0.025025650624550866,-0.0675
fhd_normal,FES - FOM,SSdF–MOF,Bonferroni,0.0805379988638962,0.014,S_sens099,0.10443324384336733,0.0455,-0.023895244979471125,-0.0315
fhd_normal,FES - FOM,SSdF–MOF,FDR,0.0805379988638962,0.042,S_sens099,0.10443324384336733,0.14,-0.023895244979471125,-0.098
fhd_normal,FOD - FOM,DOF–MOF,Bonferroni,0.33617897250942796,0.65,S_sens099,0.27072723216247985,0.5935,0.06545174034694812,0.056499999999999995
fhd_normal,FOD - FOM,DOF–MOF,FDR,0.33617897250942796,0.8,S_sens099,0.27072723216247985,0.777,0.06545174034694812,0.02300000000000002
pai,FED - FES,SDF–SSdF,Bonferroni,0.17564278922645818,0.12,S_sens099,0.06530505547504291,0.007,0.11033773375141527,0.11299999999999999
pai,FED - FES,SDF–SSdF,FDR,0.17564278922645818,0.224,S_sens099,0.06530505547504291,0.027,0.11033773375141527,0.197
pai,FED - FOD,SDF–DOF,Bonferroni,0.16134367912838674,0.134,S_sens099,0.3380315131930446,0.8635,-0.17668783406465785,-0.7295
pai,FED - FOD,SDF–DOF,FDR,0.16134367912838674,0.22,S_sens099,0.3380315131930446,0.9215,-0.17668783406465785,-0.7015
pai,FED - FOM,SDF–MOF,Bonferroni,0.14110904251279577,0.076,S_sens099,0.05490322931049988,0.0025,0.0862058132022959,0.0735
pai,FED - FOM,SDF–MOF,FDR,0.14110904251279577,0.154,S_sens099,0.05490322931049988,0.0125,0.0862058132022959,0.1415
pai,FES - FOD,SSdF–DOF,Bonferroni,0.3442716693648894,0.682,S_sens099,0.3605550676742469,0.857,-0.01628339830935749,-0.17499999999999993
pai,FES - FOD,SSdF–DOF,FDR,0.3442716693648894,0.734,S_sens099,0.3605550676742469,0.912,-0.01628339830935749,-0.17800000000000005
pai,FES - FOM,SSdF–MOF,Bonferroni,0.07702980846544909,0.004,S_sens099,0.0662005802201679,0.01,0.01082922824528118,-0.006
pai,FES - FOM,SSdF–MOF,FDR,0.07702980846544909,0.018,S_sens099,0.0662005802201679,0.0345,0.01082922824528118,-0.016500000000000004
pai,FOD - FOM,DOF–MOF,Bonferroni,0.3078485063576717,0.554,S_sens099,0.34657061674689765,0.846,-0.03872211038922596,-0.2919999999999999
pai,FOD - FOM,DOF–MOF,FDR,0.3078485063576717,0.644,S_sens099,0.34657061674689765,0.913,-0.03872211038922596,-0.269
agbd,FED - FES,SDF–SSdF,Bonferroni,0.40898326785810013,0.932,S_strong_beams,0.42138406180621046,0.975,-0.012400793948110334,-0.04299999999999993
agbd,FED - FES,SDF–SSdF,FDR,0.40898326785810013,0.976,S_strong_beams,0.42138406180621046,0.995,-0.012400793948110334,-0.019000000000000017
agbd,FED - FOD,SDF–DOF,Bonferroni,0.05887130302528592,0.004,S_strong_beams,0.06275617077408308,0.001,-0.0038848677487971564,0.003
agbd,FED - FOD,SDF–DOF,FDR,0.05887130302528592,0.026,S_strong_beams,0.06275617077408308,0.032,-0.0038848677487971564,-0.006000000000000002
agbd,FED - FOM,SDF–MOF,Bonferroni,0.4267977597572642,0.984,S_strong_beams,0.37033723321213174,0.9425,0.05646052654513245,0.04149999999999998
agbd,FED - FOM,SDF–MOF,FDR,0.4267977597572642,0.998,S_strong_beams,0.37033723321213174,0.987,0.05646052654513245,0.01100000000000001
agbd,FES - FOD,SSdF–DOF,Bonferroni,0.39508462374972153,0.926,S_strong_beams,0.41270166394012103,0.953,-0.017617040190399502,-0.026999999999999913
agbd,FES - FOD,SSdF–DOF,FDR,0.39508462374972153,0.974,S_strong_beams,0.41270166394012103,0.982,-0.017617040190399502,-0.008000000000000007
agbd,FES - FOM,SSdF–MOF,Bonferroni,0.06014888606340057,0.004,S_strong_beams,0.06874954340341091,0.013,-0.008600657340010344,-0.009
agbd,FES - FOM,SSdF–MOF,FDR,0.06014888606340057,0.028,S_strong_beams,0.06874954340341091,0.05,-0.008600657340010344,-0.022000000000000002
agbd,FOD - FOM,DOF–MOF,Bonferroni,0.4184871211274176,0.978,S_strong_beams,0.36055607824965663,0.8885,0.05793104287776096,0.08950000000000002
agbd,FOD - FOM,DOF–MOF,FDR,0.4184871211274176,0.998,S_strong_beams,0.36055607824965663,0.9635,0.05793104287776096,0.034499999999999975
altura_dossel,FED - FES,SDF–SSdF,Bonferroni,0.4128187952354358,0.942,S_strong_beams,0.48041868122876474,0.9965,-0.06759988599332895,-0.054500000000000104
altura_dossel,FED - FES,SDF–SSdF,FDR,0.4128187952354358,0.974,S_strong_beams,0.48041868122876474,0.9985,-0.06759988599332895,-0.024500000000000077
altura_dossel,FED - FOD,SDF–DOF,Bonferroni,0.06989482278886053,0.002,S_strong_beams,0.1203461123801075,0.079,-0.05045128959124698,-0.077
altura_dossel,FED - FOD,SDF–DOF,FDR,0.06989482278886053,0.046,S_strong_beams,0.1203461123801075,0.211,-0.05045128959124698,-0.16499999999999998
altura_dossel,FED - FOM,SDF–MOF,Bonferroni,0.38190518577427107,0.96,S_strong_beams,0.3828061108861761,0.951,-9.009251119050377e-4,0.009000000000000008
altura_dossel,FED - FOM,SDF–MOF,FDR,0.38190518577427107,0.982,S_strong_beams,0.3828061108861761,0.9885,-9.009251119050377e-4,-0.006500000000000061
altura_dossel,FES - FOD,SSdF–DOF,Bonferroni,0.3653686734877204,0.89,S_strong_beams,0.3642756029796569,0.884,0.0010930705080635095,0.006000000000000005
altura_dossel,FES - FOD,SSdF–DOF,FDR,0.3653686734877204,0.944,S_strong_beams,0.3642756029796569,0.95,0.0010930705080635095,-0.006000000000000005
altura_dossel,FES - FOM,SSdF–MOF,Bonferroni,0.06494228404583227,0.004,S_strong_beams,0.10036847401312013,0.0345,-0.03542618996728786,-0.030500000000000003
altura_dossel,FES - FOM,SSdF–MOF,FDR,0.06494228404583227,0.026,S_strong_beams,0.10036847401312013,0.1285,-0.03542618996728786,-0.10250000000000001
altura_dossel,FOD - FOM,DOF–MOF,Bonferroni,0.34524129164452066,0.854,S_strong_beams,0.26611181635441605,0.5705,0.07912947529010461,0.2835
altura_dossel,FOD - FOM,DOF–MOF,FDR,0.34524129164452066,0.94,S_strong_beams,0.26611181635441605,0.7695,0.07912947529010461,0.17049999999999998
cover,FED - FES,SDF–SSdF,Bonferroni,0.07436822782009025,0.01,S_strong_beams,0.06454768387932068,0.007,0.009820543940769574,0.003
cover,FED - FES,SDF–SSdF,FDR,0.07436822782009025,0.044,S_strong_beams,0.06454768387932068,0.0265,0.009820543940769574,0.017499999999999998
cover,FED - FOD,SDF–DOF,Bonferroni,0.345800566486123,0.85,S_strong_beams,0.3374102638950317,0.858,0.008390302591091303,-0.008000000000000007
cover,FED - FOD,SDF–DOF,FDR,0.345800566486123,0.924,S_strong_beams,0.3374102638950317,0.9245,0.008390302591091303,-4.999999999999449e-4
cover,FED - FOM,SDF–MOF,Bonferroni,0.06797749274821611,0.008,S_strong_beams,0.05510971467877704,0.002,0.012867778069439076,0.006
cover,FED - FOM,SDF–MOF,FDR,0.06797749274821611,0.042,S_strong_beams,0.05510971467877704,0.0125,0.012867778069439076,0.029500000000000002
cover,FES - FOD,SSdF–DOF,Bonferroni,0.37351749901832226,0.874,S_strong_beams,0.36000512408941904,0.8545,0.013512374928903226,0.019499999999999962
cover,FES - FOD,SSdF–DOF,FDR,0.37351749901832226,0.928,S_strong_beams,0.36000512408941904,0.9135,0.013512374928903226,0.014500000000000068
cover,FES - FOM,SSdF–MOF,Bonferroni,0.06869622669037151,0.016,S_strong_beams,0.06537382049126629,0.01,0.0033224061991052184,0.006
cover,FES - FOM,SSdF–MOF,FDR,0.06869622669037151,0.044,S_strong_beams,0.06537382049126629,0.035,0.0033224061991052184,0.008999999999999994
cover,FOD - FOM,DOF–MOF,Bonferroni,0.40387373695255135,0.962,S_strong_beams,0.34746712205711616,0.853,0.05640661489543519,0.10899999999999999
cover,FOD - FOM,DOF–MOF,FDR,0.40387373695255135,0.976,S_strong_beams,0.34746712205711616,0.9155,0.05640661489543519,0.0605
fhd_normal,FED - FES,SDF–SSdF,Bonferroni,0.41793326177592144,0.962,S_strong_beams,0.4651951274883024,0.9925,-0.047261865712380946,-0.030500000000000083
fhd_normal,FED - FES,SDF–SSdF,FDR,0.41793326177592144,0.982,S_strong_beams,0.4651951274883024,0.9965,-0.047261865712380946,-0.014500000000000068
fhd_normal,FED - FOD,SDF–DOF,Bonferroni,0.06765806413608297,0.004,S_strong_beams,0.09623569887374943,0.0485,-0.02857763473766646,-0.0445
fhd_normal,FED - FOD,SDF–DOF,FDR,0.06765806413608297,0.032,S_strong_beams,0.09623569887374943,0.14,-0.02857763473766646,-0.10800000000000001
fhd_normal,FED - FOM,SDF–MOF,Bonferroni,0.37815058489224823,0.944,S_strong_beams,0.3624153093992066,0.926,0.015735275493041656,0.017999999999999905
fhd_normal,FED - FOM,SDF–MOF,FDR,0.37815058489224823,0.988,S_strong_beams,0.3624153093992066,0.978,0.015735275493041656,0.010000000000000009
fhd_normal,FES - FOD,SSdF–DOF,Bonferroni,0.3979604226561744,0.906,S_strong_beams,0.3753672967455416,0.9025,0.022593125910632783,0.0035000000000000586
fhd_normal,FES - FOD,SSdF–DOF,FDR,0.3979604226561744,0.96,S_strong_beams,0.3753672967455416,0.9555,0.022593125910632783,0.0044999999999999485
fhd_normal,FES - FOM,SSdF–MOF,Bonferroni,0.06717873059057769,0.008,S_strong_beams,0.10443324384336733,0.0455,-0.03725451325278964,-0.0375
fhd_normal,FES - FOM,SSdF–MOF,FDR,0.06717873059057769,0.034,S_strong_beams,0.10443324384336733,0.14,-0.03725451325278964,-0.10600000000000001
fhd_normal,FOD - FOM,DOF–MOF,Bonferroni,0.3561824147716113,0.88,S_strong_beams,0.27072723216247985,0.5935,0.08545518260913143,0.2865
fhd_normal,FOD - FOM,DOF–MOF,FDR,0.3561824147716113,0.962,S_strong_beams,0.27072723216247985,0.777,0.08545518260913143,0.18499999999999994
pai,FED - FES,SDF–SSdF,Bonferroni,0.07197169782231072,0.01,S_strong_beams,0.06530505547504291,0.007,0.006666642347267812,0.003
pai,FED - FES,SDF–SSdF,FDR,0.07197169782231072,0.042,S_strong_beams,0.06530505547504291,0.027,0.006666642347267812,0.015000000000000003
pai,FED - FOD,SDF–DOF,Bonferroni,0.34540272140707984,0.846,S_strong_beams,0.3380315131930446,0.8635,0.007371208214035252,-0.01750000000000007
pai,FED - FOD,SDF–DOF,FDR,0.34540272140707984,0.914,S_strong_beams,0.3380315131930446,0.9215,0.007371208214035252,-0.007499999999999951
pai,FED - FOM,SDF–MOF,Bonferroni,0.06765798586127836,0.008,S_strong_beams,0.05490322931049988,0.0025,0.012754756550778477,0.0055
pai,FED - FOM,SDF–MOF,FDR,0.06765798586127836,0.048,S_strong_beams,0.05490322931049988,0.0125,0.012754756550778477,0.035500000000000004
pai,FES - FOD,SSdF–DOF,Bonferroni,0.36968167029831245,0.864,S_strong_beams,0.3605550676742469,0.857,0.00912660262406556,0.007000000000000006
pai,FES - FOD,SSdF–DOF,FDR,0.36968167029831245,0.926,S_strong_beams,0.3605550676742469,0.912,0.00912660262406556,0.014000000000000012
pai,FES - FOM,SSdF–MOF,Bonferroni,0.069175775525017,0.016,S_strong_beams,0.0662005802201679,0.01,0.0029751953048490903,0.006
pai,FES - FOM,SSdF–MOF,FDR,0.069175775525017,0.048,S_strong_beams,0.0662005802201679,0.0345,0.0029751953048490903,0.013499999999999998
pai,FOD - FOM,DOF–MOF,Bonferroni,0.4075457769731642,0.964,S_strong_beams,0.34657061674689765,0.846,0.060975160226266534,0.118
pai,FOD - FOM,DOF–MOF,FDR,0.4075457769731642,0.974,S_strong_beams,0.34657061674689765,0.913,0.060975160226266534,0.06099999999999994
agbd,FED - FES,SDF–SSdF,Bonferroni,0.3904694928618122,0.968,S_night_only,0.42138406180621046,0.975,-0.030914568944398257,-0.007000000000000006
agbd,FED - FES,SDF–SSdF,FDR,0.3904694928618122,0.996,S_night_only,0.42138406180621046,0.995,-0.030914568944398257,0.0010000000000000009
agbd,FED - FOD,SDF–DOF,Bonferroni,0.06067035996389421,0.002,S_night_only,0.06275617077408308,0.001,-0.002085810810188868,0.001
agbd,FED - FOD,SDF–DOF,FDR,0.06067035996389421,0.02,S_night_only,0.06275617077408308,0.032,-0.002085810810188868,-0.012
agbd,FED - FOM,SDF–MOF,Bonferroni,0.3036475273875236,0.732,S_night_only,0.37033723321213174,0.9425,-0.06668970582460815,-0.21050000000000002
agbd,FED - FOM,SDF–MOF,FDR,0.3036475273875236,0.874,S_night_only,0.37033723321213174,0.987,-0.06668970582460815,-0.11299999999999999
agbd,FES - FOD,SSdF–DOF,Bonferroni,0.3992824373535665,0.95,S_night_only,0.41270166394012103,0.953,-0.013419226586554533,-0.0030000000000000027
agbd,FES - FOD,SSdF–DOF,FDR,0.3992824373535665,0.978,S_night_only,0.41270166394012103,0.982,-0.013419226586554533,-0.0040000000000000036
agbd,FES - FOM,SSdF–MOF,Bonferroni,0.0894131831268741,0.036,S_night_only,0.06874954340341091,0.013,0.02066363972346319,0.023
agbd,FES - FOM,SSdF–MOF,FDR,0.0894131831268741,0.114,S_night_only,0.06874954340341091,0.05,0.02066363972346319,0.064
agbd,FOD - FOM,DOF–MOF,Bonferroni,0.3112050081649978,0.738,S_night_only,0.36055607824965663,0.8885,-0.04935107008465883,-0.15049999999999997
agbd,FOD - FOM,DOF–MOF,FDR,0.3112050081649978,0.878,S_night_only,0.36055607824965663,0.9635,-0.04935107008465883,-0.08550000000000002
altura_dossel,FED - FES,SDF–SSdF,Bonferroni,0.4506199574171379,0.994,S_night_only,0.48041868122876474,0.9965,-0.029798723811626848,-0.0025000000000000577
altura_dossel,FED - FES,SDF–SSdF,FDR,0.4506199574171379,1,S_night_only,0.48041868122876474,0.9985,-0.029798723811626848,0.0014999999999999458
altura_dossel,FED - FOD,SDF–DOF,Bonferroni,0.10089465650597777,0.044,S_night_only,0.1203461123801075,0.079,-0.019451455874129733,-0.035
altura_dossel,FED - FOD,SDF–DOF,FDR,0.10089465650597777,0.14,S_night_only,0.1203461123801075,0.211,-0.019451455874129733,-0.07099999999999998
altura_dossel,FED - FOM,SDF–MOF,Bonferroni,0.4126923431199804,0.982,S_night_only,0.3828061108861761,0.951,0.029886232233804266,0.031000000000000028
altura_dossel,FED - FOM,SDF–MOF,FDR,0.4126923431199804,1,S_night_only,0.3828061108861761,0.9885,0.029886232233804266,0.011499999999999955
altura_dossel,FES - FOD,SSdF–DOF,Bonferroni,0.348169706343203,0.838,S_night_only,0.3642756029796569,0.884,-0.016105896636453898,-0.04600000000000004
altura_dossel,FES - FOD,SSdF–DOF,FDR,0.348169706343203,0.924,S_night_only,0.3642756029796569,0.95,-0.016105896636453898,-0.025999999999999912
altura_dossel,FES - FOM,SSdF–MOF,Bonferroni,0.06296708721835602,0.014,S_night_only,0.10036847401312013,0.0345,-0.03740138679476411,-0.020500000000000004
altura_dossel,FES - FOM,SSdF–MOF,FDR,0.06296708721835602,0.024,S_night_only,0.10036847401312013,0.1285,-0.03740138679476411,-0.10450000000000001
altura_dossel,FOD - FOM,DOF–MOF,Bonferroni,0.3166110181107286,0.744,S_night_only,0.26611181635441605,0.5705,0.05049920175631256,0.1735
altura_dossel,FOD - FOM,DOF–MOF,FDR,0.3166110181107286,0.884,S_night_only,0.26611181635441605,0.7695,0.05049920175631256,0.11450000000000005
cover,FED - FES,SDF–SSdF,Bonferroni,0.11089580474462074,0.058,S_night_only,0.06454768387932068,0.007,0.04634812086530006,0.051000000000000004
cover,FED - FES,SDF–SSdF,FDR,0.11089580474462074,0.138,S_night_only,0.06454768387932068,0.0265,0.04634812086530006,0.11150000000000002
cover,FED - FOD,SDF–DOF,Bonferroni,0.2403113528524658,0.434,S_night_only,0.3374102638950317,0.858,-0.0970989110425659,-0.424
cover,FED - FOD,SDF–DOF,FDR,0.2403113528524658,0.62,S_night_only,0.3374102638950317,0.9245,-0.0970989110425659,-0.3045
cover,FED - FOM,SDF–MOF,Bonferroni,0.09385741201156547,0.02,S_night_only,0.05510971467877704,0.002,0.03874769733278843,0.018000000000000002
cover,FED - FOM,SDF–MOF,FDR,0.09385741201156547,0.08,S_night_only,0.05510971467877704,0.0125,0.03874769733278843,0.0675
cover,FES - FOD,SSdF–DOF,Bonferroni,0.3469096976407011,0.848,S_night_only,0.36000512408941904,0.8545,-0.013095426448717917,-0.006500000000000061
cover,FES - FOD,SSdF–DOF,FDR,0.3469096976407011,0.886,S_night_only,0.36000512408941904,0.9135,-0.013095426448717917,-0.02749999999999997
cover,FES - FOM,SSdF–MOF,Bonferroni,0.06652279591827928,0.01,S_night_only,0.06537382049126629,0.01,0.001148975427012991,0
cover,FES - FOM,SSdF–MOF,FDR,0.06652279591827928,0.038,S_night_only,0.06537382049126629,0.035,0.001148975427012991,0.0029999999999999957
cover,FOD - FOM,DOF–MOF,Bonferroni,0.3249829891860416,0.782,S_night_only,0.34746712205711616,0.853,-0.022484132871074536,-0.07099999999999995
cover,FOD - FOM,DOF–MOF,FDR,0.3249829891860416,0.844,S_night_only,0.34746712205711616,0.9155,-0.022484132871074536,-0.07150000000000001
fhd_normal,FED - FES,SDF–SSdF,Bonferroni,0.45217533837932883,0.998,S_night_only,0.4651951274883024,0.9925,-0.013019789108973556,0.005499999999999949
fhd_normal,FED - FES,SDF–SSdF,FDR,0.45217533837932883,1,S_night_only,0.4651951274883024,0.9965,-0.013019789108973556,0.0034999999999999476
fhd_normal,FED - FOD,SDF–DOF,Bonferroni,0.08919080268408479,0.036,S_night_only,0.09623569887374943,0.0485,-0.00704489618966464,-0.012500000000000004
fhd_normal,FED - FOD,SDF–DOF,FDR,0.08919080268408479,0.104,S_night_only,0.09623569887374943,0.14,-0.00704489618966464,-0.03600000000000002
fhd_normal,FED - FOM,SDF–MOF,Bonferroni,0.3803940372222626,0.952,S_night_only,0.3624153093992066,0.926,0.01797872782305604,0.025999999999999912
fhd_normal,FED - FOM,SDF–MOF,FDR,0.3803940372222626,0.988,S_night_only,0.3624153093992066,0.978,0.01797872782305604,0.010000000000000009
fhd_normal,FES - FOD,SSdF–DOF,Bonferroni,0.3625425316102603,0.874,S_night_only,0.3753672967455416,0.9025,-0.012824765135281302,-0.02849999999999997
fhd_normal,FES - FOD,SSdF–DOF,FDR,0.3625425316102603,0.958,S_night_only,0.3753672967455416,0.9555,-0.012824765135281302,0.0024999999999999467
fhd_normal,FES - FOM,SSdF–MOF,Bonferroni,0.07919010050209338,0.02,S_night_only,0.10443324384336733,0.0455,-0.02524314334127395,-0.0255
fhd_normal,FES - FOM,SSdF–MOF,FDR,0.07919010050209338,0.074,S_night_only,0.10443324384336733,0.14,-0.02524314334127395,-0.06600000000000002
fhd_normal,FOD - FOM,DOF–MOF,Bonferroni,0.29475767534351616,0.658,S_night_only,0.27072723216247985,0.5935,0.02403044318103631,0.0645
fhd_normal,FOD - FOM,DOF–MOF,FDR,0.29475767534351616,0.832,S_night_only,0.27072723216247985,0.777,0.02403044318103631,0.05499999999999994
pai,FED - FES,SDF–SSdF,Bonferroni,0.1070442385189915,0.05,S_night_only,0.06530505547504291,0.007,0.041739183043948594,0.043000000000000003
pai,FED - FES,SDF–SSdF,FDR,0.1070442385189915,0.126,S_night_only,0.06530505547504291,0.027,0.041739183043948594,0.099
pai,FED - FOD,SDF–DOF,Bonferroni,0.24164527548413234,0.442,S_night_only,0.3380315131930446,0.8635,-0.09638623770891225,-0.42150000000000004
pai,FED - FOD,SDF–DOF,FDR,0.24164527548413234,0.61,S_night_only,0.3380315131930446,0.9215,-0.09638623770891225,-0.3115
pai,FED - FOM,SDF–MOF,Bonferroni,0.09067217295495505,0.02,S_night_only,0.05490322931049988,0.0025,0.035768943644455174,0.0175
pai,FED - FOM,SDF–MOF,FDR,0.09067217295495505,0.076,S_night_only,0.05490322931049988,0.0125,0.035768943644455174,0.0635
pai,FES - FOD,SSdF–DOF,Bonferroni,0.3458720322080474,0.854,S_night_only,0.3605550676742469,0.857,-0.014683035466199479,-0.0030000000000000027
pai,FES - FOD,SSdF–DOF,FDR,0.3458720322080474,0.89,S_night_only,0.3605550676742469,0.912,-0.014683035466199479,-0.02200000000000002
pai,FES - FOM,SSdF–MOF,Bonferroni,0.06756005119683905,0.01,S_night_only,0.0662005802201679,0.01,0.0013594709766711482,0
pai,FES - FOM,SSdF–MOF,FDR,0.06756005119683905,0.036,S_night_only,0.0662005802201679,0.0345,0.0013594709766711482,0.0014999999999999944
pai,FOD - FOM,DOF–MOF,Bonferroni,0.3229826732394547,0.788,S_night_only,0.34657061674689765,0.846,-0.023587943507442977,-0.05799999999999994
pai,FOD - FOM,DOF–MOF,FDR,0.3229826732394547,0.848,S_night_only,0.34657061674689765,0.913,-0.023587943507442977,-0.06500000000000006
agbd,FED - FES,SDF–SSdF,Bonferroni,0.45575135798849253,0.984,S_agbd_low_uncert,0.42138406180621046,0.975,0.03436729618228207,0.009000000000000008
agbd,FED - FES,SDF–SSdF,FDR,0.45575135798849253,0.998,S_agbd_low_uncert,0.42138406180621046,0.995,0.03436729618228207,0.0030000000000000027
agbd,FED - FOD,SDF–DOF,Bonferroni,0.06619880827214211,0.008,S_agbd_low_uncert,0.06275617077408308,0.001,0.003442637498059037,0.007
agbd,FED - FOD,SDF–DOF,FDR,0.06619880827214211,0.034,S_agbd_low_uncert,0.06275617077408308,0.032,0.003442637498059037,0.0020000000000000018
agbd,FED - FOM,SDF–MOF,Bonferroni,0.3842693037189351,0.946,S_agbd_low_uncert,0.37033723321213174,0.9425,0.01393207050680334,0.0034999999999999476
