variavel,comparacao,comparacao_en,ajuste,z,N_ref,r,p_adj,p_unadj,scenario
fhd_normal,FED - FOD,SDF–DOF,FDR,0.8434790345530501,193,0.06071494944975878,0.39896058634490944,0.39896058634490944,S0_no_qc
fhd_normal,FES - FOD,SSdF–DOF,FDR,-5.809610555831106,230,0.38307437585490756,3.7570999398164866e-8,6.261833233027478e-9,S0_no_qc
fhd_normal,FED - FOM,SDF–MOF,FDR,3.5302340698052754,117,0.32637025520699586,8.303843362172915e-4,4.1519216810864576e-4,S0_no_qc
fhd_normal,FES - FOM,SSdF–MOF,FDR,-1.5697348443369934,154,0.12649283849975548,0.13977217352662202,0.11647681127218502,S0_no_qc
fhd_normal,FOD - FOM,DOF–MOF,FDR,3.3543441630200808,196,0.23959601164429148,0.0011933002351238392,7.955334900825595e-4,S0_no_qc
altura_dossel,FED - FES,SDF–SSdF,Bonferroni,5.449793296264159,146,0.4510281023653927,3.0257037454573123e-7,5.042839575762187e-8,S1_baseline
altura_dossel,FED - FOD,SDF–DOF,Bonferroni,1.3696293087788,192,0.09884448126418016,1,0.17080264577485277,S1_baseline
altura_dossel,FES - FOD,SSdF–DOF,Bonferroni,-5.225785984588465,226,0.34761411290383043,1.0405011195362777e-6,1.7341685325604627e-7,S1_baseline
altura_dossel,FED - FOM,SDF–MOF,Bonferroni,3.965395559338145,116,0.3681777346985383,4.396459868604495e-4,7.327433114340824e-5,S1_baseline
altura_dossel,FES - FOM,SSdF–MOF,Bonferroni,-1.144587592737742,150,0.09345518560426629,1,0.25238003430634953,S1_baseline
altura_dossel,FOD - FOM,DOF–MOF,Bonferroni,3.350880804725132,196,0.239348628908938,0.004833298065508019,8.055496775846698e-4,S1_baseline
altura_dossel,FED - FES,SDF–SSdF,FDR,5.449793296264159,146,0.4510281023653927,3.0257037454573123e-7,5.042839575762187e-8,S1_baseline
altura_dossel,FED - FOD,SDF–DOF,FDR,1.3696293087788,192,0.09884448126418016,0.20496317492982333,0.17080264577485277,S1_baseline
altura_dossel,FES - FOD,SSdF–DOF,FDR,-5.225785984588465,226,0.34761411290383043,5.202505597681388e-7,1.7341685325604627e-7,S1_baseline
altura_dossel,FED - FOM,SDF–MOF,FDR,3.965395559338145,116,0.3681777346985383,1.465486622868165e-4,7.327433114340824e-5,S1_baseline
altura_dossel,FES - FOM,SSdF–MOF,FDR,-1.144587592737742,150,0.09345518560426629,0.25238003430634953,0.25238003430634953,S1_baseline
altura_dossel,FOD - FOM,DOF–MOF,FDR,3.350880804725132,196,0.239348628908938,0.0012083245163770047,8.055496775846698e-4,S1_baseline
agbd,FED - FES,SDF–SSdF,Bonferroni,4.783407703682707,146,0.3958776383153739,1.0340882872463955e-5,1.7234804787439925e-6,S1_baseline
agbd,FED - FOD,SDF–DOF,Bonferroni,0.08062940627673446,192,0.005818926177309043,1,0.9357366795080138,S1_baseline
agbd,FES - FOD,SSdF–DOF,Bonferroni,-5.8972785218905255,226,0.39228113205926185,2.2172747545079345e-8,3.6954579241798907e-9,S1_baseline
agbd,FED - FOM,SDF–MOF,Bonferroni,3.9259308270914968,116,0.36451352629823425,5.183698983574564e-4,8.639498305957607e-5,S1_baseline
agbd,FES - FOM,SSdF–MOF,Bonferroni,-0.5080687782785792,150,0.04148364203405869,1,0.6114051100336206,S1_baseline
agbd,FOD - FOM,DOF–MOF,Bonferroni,4.624124018457887,196,0.3302945727469919,2.2571085241508843e-5,3.7618475402514737e-6,S1_baseline
agbd,FED - FES,SDF–SSdF,FDR,4.783407703682707,146,0.3958776383153739,5.170441436231977e-6,1.7234804787439925e-6,S1_baseline
agbd,FED - FOD,SDF–DOF,FDR,0.08062940627673446,192,0.005818926177309043,0.9357366795080138,0.9357366795080138,S1_baseline
agbd,FES - FOD,SSdF–DOF,FDR,-5.8972785218905255,226,0.39228113205926185,2.2172747545079345e-8,3.6954579241798907e-9,S1_baseline
agbd,FED - FOM,SDF–MOF,FDR,3.9259308270914968,116,0.36451352629823425,1.295924745893641e-4,8.639498305957607e-5,S1_baseline
agbd,FES - FOM,SSdF–MOF,FDR,-0.5080687782785792,150,0.04148364203405869,0.7336861320403447,0.6114051100336206,S1_baseline
agbd,FOD - FOM,DOF–MOF,FDR,4.624124018457887,196,0.3302945727469919,7.523695080502947e-6,3.7618475402514737e-6,S1_baseline
pai,FED - FES,SDF–SSdF,Bonferroni,-0.028722093908637433,146,0.002377057405177854,1,0.9770862352445244,S1_baseline
pai,FED - FOD,SDF–DOF,Bonferroni,-4.283863774812464,192,0.3091612379449578,1.1020523815423032e-4,1.836753969237172e-5,S1_baseline
pai,FES - FOD,SSdF–DOF,Bonferroni,-4.969660188224624,226,0.3305768783600941,4.024220449548634e-6,6.707034082581056e-7,S1_baseline
pai,FED - FOM,SDF–MOF,Bonferroni,0.03719664418649673,116,0.0034536217106314903,1,0.9703282143136425,S1_baseline
pai,FES - FOM,SSdF–MOF,Bonferroni,0.0707992325404783,150,0.005780733130160754,1,0.9435575426376726,S1_baseline
pai,FOD - FOM,DOF–MOF,Bonferroni,4.433334276323214,196,0.31666673402308676,5.567210077017896e-5,9.278683461696494e-6,S1_baseline
pai,FED - FES,SDF–SSdF,FDR,-0.028722093908637433,146,0.002377057405177854,0.9770862352445244,0.9770862352445244,S1_baseline
pai,FED - FOD,SDF–DOF,FDR,-4.283863774812464,192,0.3091612379449578,3.673507938474344e-5,1.836753969237172e-5,S1_baseline
pai,FES - FOD,SSdF–DOF,FDR,-4.969660188224624,226,0.3305768783600941,4.024220449548634e-6,6.707034082581056e-7,S1_baseline
pai,FED - FOM,SDF–MOF,FDR,0.03719664418649673,116,0.0034536217106314903,1,0.9703282143136425,S1_baseline
pai,FES - FOM,SSdF–MOF,FDR,0.0707992325404783,150,0.005780733130160754,1,0.9435575426376726,S1_baseline
pai,FOD - FOM,DOF–MOF,FDR,4.433334276323214,196,0.31666673402308676,2.783605038508948e-5,9.278683461696494e-6,S1_baseline
cover,FED - FES,SDF–SSdF,Bonferroni,-0.022331545920754977,146,0.0018481718905611008,1,0.9821834851464948,S1_baseline
cover,FED - FOD,SDF–DOF,Bonferroni,-4.273224707926156,192,0.30839342942861575,1.1559967053698591e-4,1.926661175616432e-5,S1_baseline
cover,FES - FOD,SSdF–DOF,Bonferroni,-4.96523311239593,226,0.3302823936564557,4.117115854188275e-6,6.861859756980458e-7,S1_baseline
cover,FED - FOM,SDF–MOF,Bonferroni,0.06875546948061512,116,0.006383785078362397,1,0.9451842643669593,S1_baseline
cover,FES - FOM,SSdF–MOF,Bonferroni,0.09945606475924396,150,0.00812055368284492,1,0.9207761701282795,S1_baseline
cover,FOD - FOM,DOF–MOF,Bonferroni,4.460270051453562,196,0.3185907179609687,4.9113866155039025e-5,8.185644359173171e-6,S1_baseline
cover,FED - FES,SDF–SSdF,FDR,-0.022331545920754977,146,0.0018481718905611008,0.9821834851464948,0.9821834851464948,S1_baseline
cover,FED - FOD,SDF–DOF,FDR,-4.273224707926156,192,0.30839342942861575,3.853322351232864e-5,1.926661175616432e-5,S1_baseline
cover,FES - FOD,SSdF–DOF,FDR,-4.96523311239593,226,0.3302823936564557,4.117115854188275e-6,6.861859756980458e-7,S1_baseline
cover,FED - FOM,SDF–MOF,FDR,0.06875546948061512,116,0.006383785078362397,1,0.9451842643669593,S1_baseline
cover,FES - FOM,SSdF–MOF,FDR,0.09945606475924396,150,0.00812055368284492,1,0.9207761701282795,S1_baseline
cover,FOD - FOM,DOF–MOF,FDR,4.460270051453562,196,0.3185907179609687,2.4556933077519512e-5,8.185644359173171e-6,S1_baseline
fhd_normal,FED - FES,SDF–SSdF,Bonferroni,5.2626280587002325,146,0.43553819709043606,8.520641044137117e-7,1.4201068406895195e-7,S1_baseline
fhd_normal,FED - FOD,SDF–DOF,Bonferroni,1.0404204466364524,192,0.07508587811699331,1,0.2981446063798529,S1_baseline
fhd_normal,FES - FOD,SSdF–DOF,Bonferroni,-5.376026829950664,226,0.35760798527757925,4.5688469919725396e-7,7.614744986620899e-8,S1_baseline
fhd_normal,FED - FOM,SDF–MOF,Bonferroni,3.7243950023179697,116,0.3458013947301786,0.0011747050512017608,1.9578417520029346e-4,S1_baseline
fhd_normal,FES - FOM,SSdF–MOF,Bonferroni,-1.2221296093296947,150,0.09978646474682333,1,0.22165861758131566,S1_baseline
fhd_normal,FOD - FOM,DOF–MOF,Bonferroni,3.399218044893726,196,0.24280128892098043,0.004054729051701978,6.75788175283663e-4,S1_baseline
fhd_normal,FED - FES,SDF–SSdF,FDR,5.2626280587002325,146,0.43553819709043606,4.2603205220685586e-7,1.4201068406895195e-7,S1_baseline
fhd_normal,FED - FOD,SDF–DOF,FDR,1.0404204466364524,192,0.07508587811699331,0.2981446063798529,0.2981446063798529,S1_baseline
fhd_normal,FES - FOD,SSdF–DOF,FDR,-5.376026829950664,226,0.35760798527757925,4.5688469919725396e-7,7.614744986620899e-8,S1_baseline
fhd_normal,FED - FOM,SDF–MOF,FDR,3.7243950023179697,116,0.3458013947301786,3.915683504005869e-4,1.9578417520029346e-4,S1_baseline
fhd_normal,FES - FOM,SSdF–MOF,FDR,-1.2221296093296947,150,0.09978646474682333,0.2659903410975788,0.22165861758131566,S1_baseline
fhd_normal,FOD - FOM,DOF–MOF,FDR,3.399218044893726,196,0.24280128892098043,0.0010136822629254944,6.75788175283663e-4,S1_baseline
altura_dossel,FED - FES,SDF–SSdF,Bonferroni,5.449793296264159,146,0.4510281023653927,3.0257037454573123e-7,5.042839575762187e-8,S_sens080
altura_dossel,FED - FOD,SDF–DOF,Bonferroni,1.3696293087788,192,0.09884448126418016,1,0.17080264577485277,S_sens080
altura_dossel,FES - FOD,SSdF–DOF,Bonferroni,-5.225785984588465,226,0.34761411290383043,1.0405011195362777e-6,1.7341685325604627e-7,S_sens080
altura_dossel,FED - FOM,SDF–MOF,Bonferroni,3.965395559338145,116,0.3681777346985383,4.396459868604495e-4,7.327433114340824e-5,S_sens080
altura_dossel,FES - FOM,SSdF–MOF,Bonferroni,-1.144587592737742,150,0.09345518560426629,1,0.25238003430634953,S_sens080
altura_dossel,FOD - FOM,DOF–MOF,Bonferroni,3.350880804725132,196,0.239348628908938,0.004833298065508019,8.055496775846698e-4,S_sens080
altura_dossel,FED - FES,SDF–SSdF,FDR,5.449793296264159,146,0.4510281023653927,3.0257037454573123e-7,5.042839575762187e-8,S_sens080
altura_dossel,FED - FOD,SDF–DOF,FDR,1.3696293087788,192,0.09884448126418016,0.20496317492982333,0.17080264577485277,S_sens080
altura_dossel,FES - FOD,SSdF–DOF,FDR,-5.225785984588465,226,0.34761411290383043,5.202505597681388e-7,1.7341685325604627e-7,S_sens080
altura_dossel,FED - FOM,SDF–MOF,FDR,3.965395559338145,116,0.3681777346985383,1.465486622868165e-4,7.327433114340824e-5,S_sens080
altura_dossel,FES - FOM,SSdF–MOF,FDR,-1.144587592737742,150,0.09345518560426629,0.25238003430634953,0.25238003430634953,S_sens080
altura_dossel,FOD - FOM,DOF–MOF,FDR,3.350880804725132,196,0.239348628908938,0.0012083245163770047,8.055496775846698e-4,S_sens080
agbd,FED - FES,SDF–SSdF,Bonferroni,4.783407703682707,146,0.3958776383153739,1.0340882872463955e-5,1.7234804787439925e-6,S_sens080
agbd,FED - FOD,SDF–DOF,Bonferroni,0.08062940627673446,192,0.005818926177309043,1,0.9357366795080138,S_sens080
agbd,FES - FOD,SSdF–DOF,Bonferroni,-5.8972785218905255,226,0.39228113205926185,2.2172747545079345e-8,3.6954579241798907e-9,S_sens080
agbd,FED - FOM,SDF–MOF,Bonferroni,3.9259308270914968,116,0.36451352629823425,5.183698983574564e-4,8.639498305957607e-5,S_sens080
agbd,FES - FOM,SSdF–MOF,Bonferroni,-0.5080687782785792,150,0.04148364203405869,1,0.6114051100336206,S_sens080
agbd,FOD - FOM,DOF–MOF,Bonferroni,4.624124018457887,196,0.3302945727469919,2.2571085241508843e-5,3.7618475402514737e-6,S_sens080
agbd,FED - FES,SDF–SSdF,FDR,4.783407703682707,146,0.3958776383153739,5.170441436231977e-6,1.7234804787439925e-6,S_sens080
agbd,FED - FOD,SDF–DOF,FDR,0.08062940627673446,192,0.005818926177309043,0.9357366795080138,0.9357366795080138,S_sens080
agbd,FES - FOD,SSdF–DOF,FDR,-5.8972785218905255,226,0.39228113205926185,2.2172747545079345e-8,3.6954579241798907e-9,S_sens080
agbd,FED - FOM,SDF–MOF,FDR,3.9259308270914968,116,0.36451352629823425,1.295924745893641e-4,8.639498305957607e-5,S_sens080
agbd,FES - FOM,SSdF–MOF,FDR,-0.5080687782785792,150,0.04148364203405869,0.7336861320403447,0.6114051100336206,S_sens080
agbd,FOD - FOM,DOF–MOF,FDR,4.624124018457887,196,0.3302945727469919,7.523695080502947e-6,3.7618475402514737e-6,S_sens080
pai,FED - FES,SDF–SSdF,Bonferroni,-0.028722093908637433,146,0.002377057405177854,1,0.9770862352445244,S_sens080
pai,FED - FOD,SDF–DOF,Bonferroni,-4.283863774812464,192,0.3091612379449578,1.1020523815423032e-4,1.836753969237172e-5,S_sens080
pai,FES - FOD,SSdF–DOF,Bonferroni,-4.969660188224624,226,0.3305768783600941,4.024220449548634e-6,6.707034082581056e-7,S_sens080
pai,FED - FOM,SDF–MOF,Bonferroni,0.03719664418649673,116,0.0034536217106314903,1,0.9703282143136425,S_sens080
pai,FES - FOM,SSdF–MOF,Bonferroni,0.0707992325404783,150,0.005780733130160754,1,0.9435575426376726,S_sens080
pai,FOD - FOM,DOF–MOF,Bonferroni,4.433334276323214,196,0.31666673402308676,5.567210077017896e-5,9.278683461696494e-6,S_sens080
pai,FED - FES,SDF–SSdF,FDR,-0.028722093908637433,146,0.002377057405177854,0.9770862352445244,0.9770862352445244,S_sens080
pai,FED - FOD,SDF–DOF,FDR,-4.283863774812464,192,0.3091612379449578,3.673507938474344e-5,1.836753969237172e-5,S_sens080
pai,FES - FOD,SSdF–DOF,FDR,-4.969660188224624,226,0.3305768783600941,4.024220449548634e-6,6.707034082581056e-7,S_sens080
pai,FED - FOM,SDF–MOF,FDR,0.03719664418649673,116,0.0034536217106314903,1,0.9703282143136425,S_sens080
pai,FES - FOM,SSdF–MOF,FDR,0.0707992325404783,150,0.005780733130160754,1,0.9435575426376726,S_sens080
pai,FOD - FOM,DOF–MOF,FDR,4.433334276323214,196,0.31666673402308676,2.783605038508948e-5,9.278683461696494e-6,S_sens080
cover,FED - FES,SDF–SSdF,Bonferroni,-0.022331545920754977,146,0.0018481718905611008,1,0.9821834851464948,S_sens080
cover,FED - FOD,SDF–DOF,Bonferroni,-4.273224707926156,192,0.30839342942861575,1.1559967053698591e-4,1.926661175616432e-5,S_sens080
cover,FES - FOD,SSdF–DOF,Bonferroni,-4.96523311239593,226,0.3302823936564557,4.117115854188275e-6,6.861859756980458e-7,S_sens080
cover,FED - FOM,SDF–MOF,Bonferroni,0.06875546948061512,116,0.006383785078362397,1,0.9451842643669593,S_sens080
cover,FES - FOM,SSdF–MOF,Bonferroni,0.09945606475924396,150,0.00812055368284492,1,0.9207761701282795,S_sens080
cover,FOD - FOM,DOF–MOF,Bonferroni,4.460270051453562,196,0.3185907179609687,4.9113866155039025e-5,8.185644359173171e-6,S_sens080
cover,FED - FES,SDF–SSdF,FDR,-0.022331545920754977,146,0.0018481718905611008,0.9821834851464948,0.9821834851464948,S_sens080
cover,FED - FOD,SDF–DOF,FDR,-4.273224707926156,192,0.30839342942861575,3.853322351232864e-5,1.926661175616432e-5,S_sens080
cover,FES - FOD,SSdF–DOF,FDR,-4.96523311239593,226,0.3302823936564557,4.117115854188275e-6,6.861859756980458e-7,S_sens080
cover,FED - FOM,SDF–MOF,FDR,0.06875546948061512,116,0.006383785078362397,1,0.9451842643669593,S_sens080
cover,FES - FOM,SSdF–MOF,FDR,0.09945606475924396,150,0.00812055368284492,1,0.9207761701282795,S_sens080
cover,FOD - FOM,DOF–MOF,FDR,4.460270051453562,196,0.3185907179609687,2.4556933077519512e-5,8.185644359173171e-6,S_sens080
fhd_normal,FED - FES,SDF–SSdF,Bonferroni,5.2626280587002325,146,0.43553819709043606,8.520641044137117e-7,1.4201068406895195e-7,S_sens080
fhd_normal,FED - FOD,SDF–DOF,Bonferroni,1.0404204466364524,192,0.07508587811699331,1,0.2981446063798529,S_sens080
fhd_normal,FES - FOD,SSdF–DOF,Bonferroni,-5.376026829950664,226,0.35760798527757925,4.5688469919725396e-7,7.614744986620899e-8,S_sens080
fhd_normal,FED - FOM,SDF–MOF,Bonferroni,3.7243950023179697,116,0.3458013947301786,0.0011747050512017608,1.9578417520029346e-4,S_sens080
fhd_normal,FES - FOM,SSdF–MOF,Bonferroni,-1.2221296093296947,150,0.09978646474682333,1,0.22165861758131566,S_sens080
fhd_normal,FOD - FOM,DOF–MOF,Bonferroni,3.399218044893726,196,0.24280128892098043,0.004054729051701978,6.75788175283663e-4,S_sens080
fhd_normal,FED - FES,SDF–SSdF,FDR,5.2626280587002325,146,0.43553819709043606,4.2603205220685586e-7,1.4201068406895195e-7,S_sens080
fhd_normal,FED - FOD,SDF–DOF,FDR,1.0404204466364524,192,0.07508587811699331,0.2981446063798529,0.2981446063798529,S_sens080
fhd_normal,FES - FOD,SSdF–DOF,FDR,-5.376026829950664,226,0.35760798527757925,4.5688469919725396e-7,7.614744986620899e-8,S_sens080
fhd_normal,FED - FOM,SDF–MOF,FDR,3.7243950023179697,116,0.3458013947301786,3.915683504005869e-4,1.9578417520029346e-4,S_sens080
fhd_normal,FES - FOM,SSdF–MOF,FDR,-1.2221296093296947,150,0.09978646474682333,0.2659903410975788,0.22165861758131566,S_sens080
fhd_normal,FOD - FOM,DOF–MOF,FDR,3.399218044893726,196,0.24280128892098043,0.0010136822629254944,6.75788175283663e-4,S_sens080
altura_dossel,FED - FES,SDF–SSdF,Bonferroni,5.449793296264159,146,0.4510281023653927,3.0257037454573123e-7,5.042839575762187e-8,S_sens090
altura_dossel,FED - FOD,SDF–DOF,Bonferroni,1.3696293087788,192,0.09884448126418016,1,0.17080264577485277,S_sens090
altura_dossel,FES - FOD,SSdF–DOF,Bonferroni,-5.225785984588465,226,0.34761411290383043,1.0405011195362777e-6,1.7341685325604627e-7,S_sens090
altura_dossel,FED - FOM,SDF–MOF,Bonferroni,3.965395559338145,116,0.3681777346985383,4.396459868604495e-4,7.327433114340824e-5,S_sens090
altura_dossel,FES - FOM,SSdF–MOF,Bonferroni,-1.144587592737742,150,0.09345518560426629,1,0.25238003430634953,S_sens090
altura_dossel,FOD - FOM,DOF–MOF,Bonferroni,3.350880804725132,196,0.239348628908938,0.004833298065508019,8.055496775846698e-4,S_sens090
altura_dossel,FED - FES,SDF–SSdF,FDR,5.449793296264159,146,0.4510281023653927,3.0257037454573123e-7,5.042839575762187e-8,S_sens090
altura_dossel,FED - FOD,SDF–DOF,FDR,1.3696293087788,192,0.09884448126418016,0.20496317492982333,0.17080264577485277,S_sens090
altura_dossel,FES - FOD,SSdF–DOF,FDR,-5.225785984588465,226,0.34761411290383043,5.202505597681388e-7,1.7341685325604627e-7,S_sens090
altura_dossel,FED - FOM,SDF–MOF,FDR,3.965395559338145,116,0.3681777346985383,1.465486622868165e-4,7.327433114340824e-5,S_sens090
altura_dossel,FES - FOM,SSdF–MOF,FDR,-1.144587592737742,150,0.09345518560426629,0.25238003430634953,0.25238003430634953,S_sens090
altura_dossel,FOD - FOM,DOF–MOF,FDR,3.350880804725132,196,0.239348628908938,0.0012083245163770047,8.055496775846698e-4,S_sens090
agbd,FED - FES,SDF–SSdF,Bonferroni,4.783407703682707,146,0.3958776383153739,1.0340882872463955e-5,1.7234804787439925e-6,S_sens090
agbd,FED - FOD,SDF–DOF,Bonferroni,0.08062940627673446,192,0.005818926177309043,1,0.9357366795080138,S_sens090
agbd,FES - FOD,SSdF–DOF,Bonferroni,-5.8972785218905255,226,0.39228113205926185,2.2172747545079345e-8,3.6954579241798907e-9,S_sens090
agbd,FED - FOM,SDF–MOF,Bonferroni,3.9259308270914968,116,0.36451352629823425,5.183698983574564e-4,8.639498305957607e-5,S_sens090
agbd,FES - FOM,SSdF–MOF,Bonferroni,-0.5080687782785792,150,0.04148364203405869,1,0.6114051100336206,S_sens090
agbd,FOD - FOM,DOF–MOF,Bonferroni,4.624124018457887,196,0.3302945727469919,2.2571085241508843e-5,3.7618475402514737e-6,S_sens090
agbd,FED - FES,SDF–SSdF,FDR,4.783407703682707,146,0.3958776383153739,5.170441436231977e-6,1.7234804787439925e-6,S_sens090
agbd,FED - FOD,SDF–DOF,FDR,0.08062940627673446,192,0.005818926177309043,0.9357366795080138,0.9357366795080138,S_sens090
agbd,FES - FOD,SSdF–DOF,FDR,-5.8972785218905255,226,0.39228113205926185,2.2172747545079345e-8,3.6954579241798907e-9,S_sens090
agbd,FED - FOM,SDF–MOF,FDR,3.9259308270914968,116,0.36451352629823425,1.295924745893641e-4,8.639498305957607e-5,S_sens090
agbd,FES - FOM,SSdF–MOF,FDR,-0.5080687782785792,150,0.04148364203405869,0.7336861320403447,0.6114051100336206,S_sens090
agbd,FOD - FOM,DOF–MOF,FDR,4.624124018457887,196,0.3302945727469919,7.523695080502947e-6,3.7618475402514737e-6,S_sens090
pai,FED - FES,SDF–SSdF,Bonferroni,-0.028722093908637433,146,0.002377057405177854,1,0.9770862352445244,S_sens090
pai,FED - FOD,SDF–DOF,Bonferroni,-4.283863774812464,192,0.3091612379449578,1.1020523815423032e-4,1.836753969237172e-5,S_sens090
pai,FES - FOD,SSdF–DOF,Bonferroni,-4.969660188224624,226,0.3305768783600941,4.024220449548634e-6,6.707034082581056e-7,S_sens090
pai,FED - FOM,SDF–MOF,Bonferroni,0.03719664418649673,116,0.0034536217106314903,1,0.9703282143136425,S_sens090
pai,FES - FOM,SSdF–MOF,Bonferroni,0.0707992325404783,150,0.005780733130160754,1,0.9435575426376726,S_sens090
pai,FOD - FOM,DOF–MOF,Bonferroni,4.433334276323214,196,0.31666673402308676,5.567210077017896e-5,9.278683461696494e-6,S_sens090
pai,FED - FES,SDF–SSdF,FDR,-0.028722093908637433,146,0.002377057405177854,0.9770862352445244,0.9770862352445244,S_sens090
pai,FED - FOD,SDF–DOF,FDR,-4.283863774812464,192,0.3091612379449578,3.673507938474344e-5,1.836753969237172e-5,S_sens090
pai,FES - FOD,SSdF–DOF,FDR,-4.969660188224624,226,0.3305768783600941,4.024220449548634e-6,6.707034082581056e-7,S_sens090
pai,FED - FOM,SDF–MOF,FDR,0.03719664418649673,116,0.0034536217106314903,1,0.9703282143136425,S_sens090
pai,FES - FOM,SSdF–MOF,FDR,0.0707992325404783,150,0.005780733130160754,1,0.9435575426376726,S_sens090
pai,FOD - FOM,DOF–MOF,FDR,4.433334276323214,196,0.31666673402308676,2.783605038508948e-5,9.278683461696494e-6,S_sens090
cover,FED - FES,SDF–SSdF,Bonferroni,-0.022331545920754977,146,0.0018481718905611008,1,0.9821834851464948,S_sens090
cover,FED - FOD,SDF–DOF,Bonferroni,-4.273224707926156,192,0.30839342942861575,1.1559967053698591e-4,1.926661175616432e-5,S_sens090
cover,FES - FOD,SSdF–DOF,Bonferroni,-4.96523311239593,226,0.3302823936564557,4.117115854188275e-6,6.861859756980458e-7,S_sens090
cover,FED - FOM,SDF–MOF,Bonferroni,0.06875546948061512,116,0.006383785078362397,1,0.9451842643669593,S_sens090
cover,FES - FOM,SSdF–MOF,Bonferroni,0.09945606475924396,150,0.00812055368284492,1,0.9207761701282795,S_sens090
cover,FOD - FOM,DOF–MOF,Bonferroni,4.460270051453562,196,0.3185907179609687,4.9113866155039025e-5,8.185644359173171e-6,S_sens090
cover,FED - FES,SDF–SSdF,FDR,-0.022331545920754977,146,0.0018481718905611008,0.9821834851464948,0.9821834851464948,S_sens090
cover,FED - FOD,SDF–DOF,FDR,-4.273224707926156,192,0.30839342942861575,3.853322351232864e-5,1.926661175616432e-5,S_sens090
cover,FES - FOD,SSdF–DOF,FDR,-4.96523311239593,226,0.3302823936564557,4.117115854188275e-6,6.861859756980458e-7,S_sens090
cover,FED - FOM,SDF–MOF,FDR,0.06875546948061512,116,0.006383785078362397,1,0.9451842643669593,S_sens090
cover,FES - FOM,SSdF–MOF,FDR,0.09945606475924396,150,0.00812055368284492,1,0.9207761701282795,S_sens090
cover,FOD - FOM,DOF–MOF,FDR,4.460270051453562,196,0.3185907179609687,2.4556933077519512e-5,8.185644359173171e-6,S_sens090
fhd_normal,FED - FES,SDF–SSdF,Bonferroni,5.2626280587002325,146,0.43553819709043606,8.520641044137117e-7,1.4201068406895195e-7,S_sens090
fhd_normal,FED - FOD,SDF–DOF,Bonferroni,1.0404204466364524,192,0.07508587811699331,1,0.2981446063798529,S_sens090
fhd_normal,FES - FOD,SSdF–DOF,Bonferroni,-5.376026829950664,226,0.35760798527757925,4.5688469919725396e-7,7.614744986620899e-8,S_sens090
fhd_normal,FED - FOM,SDF–MOF,Bonferroni,3.7243950023179697,116,0.3458013947301786,0.0011747050512017608,1.9578417520029346e-4,S_sens090
fhd_normal,FES - FOM,SSdF–MOF,Bonferroni,-1.2221296093296947,150,0.09978646474682333,1,0.22165861758131566,S_sens090
fhd_normal,FOD - FOM,DOF–MOF,Bonferroni,3.399218044893726,196,0.24280128892098043,0.004054729051701978,6.75788175283663e-4,S_sens090
fhd_normal,FED - FES,SDF–SSdF,FDR,5.2626280587002325,146,0.43553819709043606,4.2603205220685586e-7,1.4201068406895195e-7,S_sens090
fhd_normal,FED - FOD,SDF–DOF,FDR,1.0404204466364524,192,0.07508587811699331,0.2981446063798529,0.2981446063798529,S_sens090
fhd_normal,FES - FOD,SSdF–DOF,FDR,-5.376026829950664,226,0.35760798527757925,4.5688469919725396e-7,7.614744986620899e-8,S_sens090
fhd_normal,FED - FOM,SDF–MOF,FDR,3.7243950023179697,116,0.3458013947301786,3.915683504005869e-4,1.9578417520029346e-4,S_sens090
fhd_normal,FES - FOM,SSdF–MOF,FDR,-1.2221296093296947,150,0.09978646474682333,0.2659903410975788,0.22165861758131566,S_sens090
fhd_normal,FOD - FOM,DOF–MOF,FDR,3.399218044893726,196,0.24280128892098043,0.0010136822629254944,6.75788175283663e-4,S_sens090
altura_dossel,FED - FES,SDF–SSdF,Bonferroni,5.4044699264017595,146,0.4472771135864502,3.900019660471197e-7,6.500032767451995e-8,S_sens095
altura_dossel,FED - FOD,SDF–DOF,Bonferroni,1.1969953932651307,192,0.08638570156504566,1,0.23130835032590757,S_sens095
altura_dossel,FES - FOD,SSdF–DOF,Bonferroni,-5.3707362310894515,226,0.35725605987625314,4.70495015970436e-7,7.841583599507267e-8,S_sens095
altura_dossel,FED - FOM,SDF–MOF,Bonferroni,4.018533622461712,116,0.37311147999944044,3.513687223824346e-4,5.856145373040576e-5,S_sens095
altura_dossel,FES - FOM,SSdF–MOF,Bonferroni,-1.0390630223321708,150,0.0848391405102647,1,0.298775426976068,S_sens095
altura_dossel,FOD - FOM,DOF–MOF,Bonferroni,3.591447347456981,196,0.25653195338978435,0.0019730797141844078,3.288466190307346e-4,S_sens095
altura_dossel,FED - FES,SDF–SSdF,FDR,5.4044699264017595,146,0.4472771135864502,3.900019660471197e-7,6.500032767451995e-8,S_sens095
altura_dossel,FED - FOD,SDF–DOF,FDR,1.1969953932651307,192,0.08638570156504566,0.2775700203910891,0.23130835032590757,S_sens095
altura_dossel,FES - FOD,SSdF–DOF,FDR,-5.3707362310894515,226,0.35725605987625314,2.35247507985218e-7,7.841583599507267e-8,S_sens095
altura_dossel,FED - FOM,SDF–MOF,FDR,4.018533622461712,116,0.37311147999944044,1.1712290746081153e-4,5.856145373040576e-5,S_sens095
altura_dossel,FES - FOM,SSdF–MOF,FDR,-1.0390630223321708,150,0.0848391405102647,0.298775426976068,0.298775426976068,S_sens095
